CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,PERIODO,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_mg/L,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,COLI_FEC_NMP/100_mL,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,AS_TOT_mg/L,CALIDAD_AS,CD_TOT_mg/L,CALIDAD_CD,CR_TOT_mg/L,CALIDAD_CR,HG_TOT_mg/L,CALIDAD_HG,PB_TOT_mg/L,CALIDAD_PB,MN_TOT_mg/L,CALIDAD_MN,FE_TOT_mg/L,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
OCNOR6299,POZO ZN-22 LOS BAGOTES,NOROESTE,SONORA,HERMOSILLO,COSTA DE HERMOSILLO,POZO,"-110,998600","29,127000",2021,,,673,Buena para riego,"430,72",449,Excelente para riego,Potable - Dulce,,,,,,,"2,753519",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,"0,0305",Potable - Excelente,Verde,,ND,SI,SI,SI,ND,ND,ND,SI,SI,SI,SI,SI,SI,SI,SI
OCNOR6305,SAN PEDRO EL SAUCITO,NOROESTE,SONORA,HERMOSILLO,MESA DEL SERI-LA VICTORIA,POZO,"-110,877500","29,177590",2021,172,Alta,679,Buena para riego,"434,56",394,Excelente para riego,Potable - Dulce,"2,021",Alta,"47,9376",Potable - Suave,<1.1,Potable - Excelente,"2,432207",Potable - Excelente,"0,0386",No apta como FAAP,<0.003,Potable - Excelente,"0,0086",Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
OCNOR6310,POZO EL CARO AGUA POTABLE,NOROESTE,SONORA,HUATABAMPO,VALLE DEL MAYO,POZO,"-109,714720","26,868720",2021,"363,475",Alta,1646,Permisible para riego,"1053,44","1067,6",Cultivos con manejo especial,Ligeramente salobres,"0,5638",Media,"85,8882",Potable - Moderadamente suave,<1.1,Potable - Excelente,"0,03693",Potable - Excelente,"0,1117",No apta como FAAP,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,0948",Potable - Excelente,"0,0293",Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
OCNOR6311,POZO NORIA EL BABURO,NOROESTE,SONORA,HUATABAMPO,VALLE DEL MAYO,POZO,"-109,696333","26,850111",2021,"352,625",Alta,1877,Permisible para riego,"1201,28","1398,4",Cultivos con manejo especial,Ligeramente salobres,"0,4782",Media,"459,402",Potable - Dura,657,Aceptable,"0,043559",Potable - Excelente,"0,0479",No apta como FAAP,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,8183",Puede afectar la salud,"0,0432",Potable - Excelente,Rojo,"AS,MN,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,NO,SI
OCNOR6312,POZO BUIYARUMO,NOROESTE,SONORA,ETCHOJOA,VALLE DEL MAYO,POZO,"-109,698111","26,987333",2021,"269,08",Alta,694,Buena para riego,"444,16",497,Excelente para riego,Potable - Dulce,"1,1356",Potable - Optima,"79,896",Potable - Moderadamente suave,<1.1,Potable - Excelente,"0,044221",Potable - Excelente,"0,1007",No apta como FAAP,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,2264",Sin efectos en la salud - Puede dar color al agua,<0.025,Potable - Excelente,Rojo,"AS,MN,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,NO,SI
OCNOR6503,BAVIACORA 1,NOROESTE,SONORA,BAVIACORA,RIO SONORA,POZO,"-110,154370","29,713590",2021,"178,45",Alta,744,Buena para riego,"476,16","461,4",Excelente para riego,Potable - Dulce,"0,3379",Baja,"267,6516",Potable - Dura,<1.1,Potable - Excelente,"1,936621",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCNOR6505,EL MAZOCAHUI,NOROESTE,SONORA,BAVIACORA,RIO SONORA,POZO,"-110,119260","29,533650",2021,"213,925",Alta,1342,Permisible para riego,"858,88","1157,4",Cultivos con manejo especial,Ligeramente salobres,"0,7799",Potable - Optima,"583,2408",Muy dura e indeseable usos industrial y domestico,20,Buena calidad,"11,23869",No apta como FAAP,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,0016",Potable - Excelente,"0,0686",Potable - Excelente,Rojo,"DT,NO3,",SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
OCNOR6507,TOPAHUE,NOROESTE,SONORA,HERMOSILLO,RIO SONORA,POZO,"-110,629280","29,265470",2021,"244,16",Alta,1302,Permisible para riego,"833,28","1090,8",Cultivos con manejo especial,Ligeramente salobres,"0,4998",Media,"511,3344",Muy dura e indeseable usos industrial y domestico,<1.1,Potable - Excelente,"2,729427",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCNOR6508,EL MOLINITO,NOROESTE,SONORA,HERMOSILLO,MESA DEL SERI-LA VICTORIA,POZO,"-110,759110","29,203330",2021,"353,16",Alta,994,Permisible para riego,"636,16","695,2",Cultivos sensibles,Potable - Dulce,"0,746",Potable - Optima,"309,597",Potable - Dura,189,Buena calidad,"3,813555",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCNORNUE1,LAS DELICIAS POZO NUEVO,NOROESTE,SONORA,BANAMICHI,RIO SONORA,POZO,"-110,254390","29,977750",2021,"185,975",Alta,329,Buena para riego,"210,56","229,2",Excelente para riego,Potable - Dulce,"0,6201",Media,"111,8544",Potable - Moderadamente suave,809,Aceptable,"0,574934",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,0034",Potable - Excelente,"0,0475",Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCNORNUE3,SAN PABLO POZO NUEVO,NOROESTE,SONORA,ACONCCHI,RIO SONORA,POZO,"-110,202670","29,784050",2021,"197,8",Alta,457,Buena para riego,"292,48",306,Excelente para riego,Potable - Dulce,"0,2495",Baja,"177,7686",Potable - Dura,<1.1,Potable - Excelente,"1,406183",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC4309,MANEADERO 3 (POZO CESPE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,MANEADERO,POZO,"-116,572811","31,756832",2021,"195,975",Alta,1673,Permisible para riego,"1070,72","1417,6",Cultivos con manejo especial,Ligeramente salobres,"2,3857",Alta,"464,7884",Potable - Dura,<1.1,Potable - Excelente,"7,21563",Potable - Buena calidad,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC4314,ENSENADA 1 (POZO CESPE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,ENSENADA,POZO,"-116,603028","31,846055",2021,,,10640,Indeseable para riego,8512,"8310,6",Indeseable para riego,Salobres,,,,,,,"6,950028",Potable - Buena calidad,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,"0,00062",Potable - Excelente,<0.005,Potable - Excelente,"0,0053",Potable - Excelente,<0.025,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,",ND,NO,NO,NO,ND,ND,ND,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC4315,ENSENADA 3 (POZO CALLE 11 Y BLANCARTE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,ENSENADA,POZO,"-116,616778","31,869277",2021,"247,23",Alta,2115,Dudosa para riego,"1353,6","1552,2",Cultivos con manejo especial,Ligeramente salobres,"0,3128",Baja,"614,3984",Muy dura e indeseable usos industrial y domestico,<1.1,Potable - Excelente,"15,592835",No apta como FAAP,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Rojo,"CONDUC,DT,NO3,",SI,NO,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
OCPBC4318,NORIA NO. 22,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,GUADALUPE,POZO,"-116,664250","32,047250",2021,,,3061,Indeseable para riego,"1959,04","2412,6",Cultivos tolerantes,Salobres,,,,,,,"5,491792",Potable - Buena calidad,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,2858",Sin efectos en la salud - Puede dar color al agua,"0,0456",Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,MN,",ND,NO,NO,NO,ND,ND,ND,SI,SI,SI,SI,SI,SI,NO,SI
OCPBC4329,CAMALU 3 (POZO CNA2B),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,CAMALU,POZO,"-116,038030","30,869400",2021,,,2370,Dudosa para riego,"1516,8","1801,8",Cultivos con manejo especial,Ligeramente salobres,,,,,,,<0.02,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,0108",Potable - Excelente,"0,0419",Potable - Excelente,Amarillo,"CONDUC,",ND,NO,SI,SI,ND,ND,ND,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC4335,SAN SIMON 1 (POZO No 10 LOS PINOS),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN SIMON,POZO,"-115,876630","30,439270",2021,,,1871,Permisible para riego,"1197,44","1615,2",Cultivos con manejo especial,Ligeramente salobres,,,,,,,"9,518032",Potable - Buena calidad,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Verde,,ND,SI,SI,SI,ND,ND,ND,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC4377,LA MESA ARENOSA,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,"-114,796450","32,425750",2021,"110,24",Media,1535,Permisible para riego,"982,4","879,4",Cultivos sensibles,Potable - Dulce,"0,7133",Potable - Optima,"193,4956",Potable - Dura,,,"0,064219",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,0183",Potable - Excelente,<0.025,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,ND,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC5358,POZO 10,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,TECATE,TECATE,POZO,"-116,621800","32,571650",2021,"301,04",Alta,1351,Permisible para riego,"864,64",1088,Cultivos con manejo especial,Ligeramente salobres,"0,5299",Media,"504,6844",Muy dura e indeseable usos industrial y domestico,<1.1,Potable - Excelente,"7,947186",Potable - Buena calidad,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,0312",Potable - Excelente,<0.025,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC5359,POZO PB-14,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,TECATE,TECATE,POZO,"-116,580730","32,563580",2021,"382,66",Alta,1180,Permisible para riego,"755,2","894,2",Cultivos sensibles,Potable - Dulce,"0,6693",Media,"416,9132",Potable - Dura,<1.1,Potable - Excelente,"4,323981",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC5360,POZO NO. 2 (CASCABEL),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN FELIPE-PUNTA ESTRELLA,POZO,"-114,816930","30,833740",2021,"110,24",Media,1101,Permisible para riego,"704,64","684,2",Cultivos sensibles,Potable - Dulce,"4,789",Alta,"149,61",Potable - Dura,<1.1,Potable - Excelente,"3,259949",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,"0,0074",Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC5361,POZO NO. 3,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,"-114,779490","32,472230",2021,"196,1",Alta,1721,Permisible para riego,"1101,44","1009,6",Cultivos con manejo especial,Ligeramente salobres,"0,4256",Media,"305,2044",Potable - Dura,<1.1,Potable - Excelente,"1,173629",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,2451",Sin efectos en la salud - Puede dar color al agua,<0.025,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
OCPBC5362,POZO 15,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,"-114,806360","32,443770",2021,"219,42",Alta,1969,Permisible para riego,"1260,16",1349,Cultivos con manejo especial,Ligeramente salobres,"0,3675",Baja,"560,5388",Muy dura e indeseable usos industrial y domestico,<1.1,Potable - Excelente,<0.02,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,4524",Puede afectar la salud,"0,1668",Potable - Excelente,Amarillo,"DT,MN,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI
OCPBC6316,ISLITA,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,"-114,868480","32,380190",2021,"202,46",Alta,2141,Dudosa para riego,"1370,24","1467,2",Cultivos con manejo especial,Ligeramente salobres,"0,2827",Baja,"512,6636",Muy dura e indeseable usos industrial y domestico,<1.1,Potable - Excelente,<0.02,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,1859",Sin efectos en la salud - Puede dar color al agua,"0,0799",Potable - Excelente,Amarillo,"CONDUC,DT,MN,",SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI
OCPBC6317,LAS ADELITAS,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,"-114,664860","32,433730",2021,"107,06",Media,2337,Dudosa para riego,"1495,68","1363,4",Cultivos con manejo especial,Ligeramente salobres,"0,3575",Baja,"420,9028",Potable - Dura,<1.1,Potable - Excelente,"0,109711",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,0835",Potable - Excelente,<0.025,Potable - Excelente,Amarillo,"CONDUC,",SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC6318,EL FRONTERIZO,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,"-114,891090","32,276360",2021,"195,04",Alta,2189,Dudosa para riego,"1400,96","1315,8",Cultivos con manejo especial,Ligeramente salobres,"1,0924",Potable - Optima,"203,4696",Potable - Dura,243,Aceptable,"0,119441",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,0445",Potable - Excelente,"0,0539",Potable - Excelente,Amarillo,"CONDUC,",SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC6319,LUIS B. SANCHEZ,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,"-114,998130","32,202510",2021,"128,26",Media,2060,Dudosa para riego,"1318,4","1188,4",Cultivos con manejo especial,Ligeramente salobres,"0,8067",Potable - Optima,"147,6152",Potable - Dura,<1.1,Potable - Excelente,<0.02,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,0352",Potable - Excelente,"0,0365",Potable - Excelente,Amarillo,"CONDUC,",SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC6320,ESTACION RIITO,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,"-114,961720","32,164310",2021,"103,88",Media,3211,Indeseable para riego,"2055,04","1678,6",Cultivos tolerantes,Salobres,"0,6255",Media,"225,4124",Potable - Dura,3076,Contaminada,<0.02,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,0745",Potable - Excelente,"0,1264",Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,CF,",SI,NO,NO,NO,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC6321,MESA RICA,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,"-114,929150","32,134960",2021,"137,8",Media,3410,Indeseable para riego,"2182,4","2107,2",Cultivos tolerantes,Salobres,"0,9428",Potable - Optima,"317,1732",Potable - Dura,<1.1,Potable - Excelente,<0.02,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,081",Potable - Excelente,"0,1113",Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,",SI,NO,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC6322,MESA RICA DOS,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,"-114,948640","32,155306",2021,"89,04",Media,3920,Indeseable para riego,"2508,8","2247,4",Cultivos tolerantes,Salobres,"0,5448",Media,"317,1732",Potable - Dura,<1.1,Potable - Excelente,<0.02,Potable - Excelente,"0,0171",Apta como FAAP,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,1077",Potable - Excelente,"0,0652",Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,",SI,NO,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPBC6323,INDEPENDENCIA,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,"-114,926910","32,251520",2021,"128,26",Media,1430,Permisible para riego,"915,2","814,4",Cultivos sensibles,Potable - Dulce,"0,8265",Potable - Optima,"113,7036",Potable - Moderadamente suave,1872,Contaminada,<0.02,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,027",Potable - Excelente,"0,1508",Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
OCPNO4447,POZO CNA 7,PACIFICO NORTE,SINALOA,CULIACAN,RIO CULIACAN,POZO,"-107,426540","24,799210",2021,"321,55",Alta,1079,Permisible para riego,"690,56","591,8",Cultivos sensibles,Potable - Dulce,"0,3227",Baja,"327,5736",Potable - Dura,11199,Fuertemente contaminada,"6,562576",Potable - Buena calidad,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
OCPNO4454,LOMA DE RODRIGUERA,PACIFICO NORTE,SINALOA,CULIACAN,RIO CULIACAN,POZO,"-107,400470","24,871680",2021,"142,71",Media,461,Buena para riego,"295,04","237,8",Excelente para riego,Potable - Dulce,"0,2893",Baja,"143,8128",Potable - Dura,2014,Contaminada,"0,400711",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
OCPNO4460M1,POZO CNA 197 COFRADIA NAVOLATO,PACIFICO NORTE,SINALOA,NAVOLATO,RIO CULIACAN,POZO,"-107,644600","24,765990",2021,"335,34",Alta,660,Buena para riego,"422,4","461,6",Excelente para riego,Potable - Dulce,"0,2274",Baja,"275,2548",Potable - Dura,<1.1,Potable - Excelente,"4,409241",Potable - Excelente,"0,0411",No apta como FAAP,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"4,302",Puede afectar la salud,<0.025,Potable - Excelente,Rojo,"AS,MN,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,NO,SI
OCPNO4461,POZO CNA RC-5,PACIFICO NORTE,SINALOA,NAVOLATO,RIO CULIACAN,POZO,"-107,596610","24,766210",2021,"279,45",Alta,671,Buena para riego,"429,44","459,6",Excelente para riego,Potable - Dulce,"0,2717",Baja,"259,298",Potable - Dura,<1.1,Potable - Excelente,"2,878653",Potable - Excelente,"0,0198",Apta como FAAP,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"2,129",Puede afectar la salud,<0.025,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
OCPNO4462,POZO CNA 135,PACIFICO NORTE,SINALOA,NAVOLATO,RIO CULIACAN,POZO,"-107,711810","24,760860",2021,"194,58",Alta,506,Buena para riego,"323,84",342,Excelente para riego,Potable - Dulce,"0,2127",Baja,"219,406",Potable - Dura,1046,Contaminada,"0,022315",Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,0598",Potable - Excelente,<0.025,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
OCPNO4465,LAS TRANCAS,PACIFICO NORTE,SINALOA,NAVOLATO,RIO CULIACAN,POZO,"-107,724290","24,703950",2021,"300,15",Alta,915,Permisible para riego,"585,6","564,8",Cultivos sensibles,Potable - Dulce,"0,3286",Baja,"297,1954",Potable - Dura,<1.1,Potable - Excelente,"2,811549",Potable - Excelente,"0,0292",No apta como FAAP,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"0,7696",Puede afectar la salud,<0.025,Potable - Excelente,Rojo,"AS,MN,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,NO,SI
OCPNO4492,BOCA DE ARROYO (CNA-402),PACIFICO NORTE,SINALOA,MOCORITO,RIO MOCORITO,POZO,"-107,971630","25,465170",2021,"523,71",Indeseable como FAAP,2360,Dudosa para riego,"1510,4","1864,6",Cultivos con manejo especial,Ligeramente salobres,"0,3519",Baja,"745,9804",Muy dura e indeseable usos industrial y domestico,<1.1,Potable - Excelente,"14,489251",No apta como FAAP,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,"1,467",Puede afectar la salud,<0.025,Potable - Excelente,Rojo,"ALC,CONDUC,DT,MN,NO3,",NO,NO,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,NO,SI
